Hourly measurement data supplied by UK-air on 27/02/2024
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
Site Name,,"Birmingham Tyburn",,"Harwell",,"London Marylebone Road",,"London N. Kensington",
Latitude,,52.511722,,51.571078,,51.522530,,51.521050,,
Longitude,,-1.830583,,-1.325283,,-0.154611,,-0.213492,,
Site Type,,Urban Background,,Rural Background,,Urban Traffic,,Urban Background,,
Zone,,West Midlands,,South East,,Greater London,,Greater London,,
Agglomeration,,West Midlands Urban Area,,#N/A,,Greater London Urban Area,,Greater London Urban Area,,
Local Authority,,"Birmingham",,"White Horse",,"Westminster",,"Kensington",,
Date,Time,"Total Number Concentration (CPC)",Status,"Total Number Concentration (CPC)",Status,"Total Number Concentration (CPC)",Status,"Total Number Concentration (CPC)",Status
2011-04-07,03:00:00,No data,V particles cm-3,5203,V particles cm-3,30241,V particles cm-3,16116,V particles cm-3
2011-04-07,04:00:00,No data,V particles cm-3,5193,V particles cm-3,30320,V particles cm-3,10765,V particles cm-3
2011-04-07,05:00:00,No data,V particles cm-3,5196,V particles cm-3,40080,V particles cm-3,15201,V particles cm-3
2011-04-07,06:00:00,No data,V particles cm-3,6030,V particles cm-3,48277,V particles cm-3,20348,V particles cm-3
2011-04-07,07:00:00,No data,V particles cm-3,6548,V particles cm-3,48376,V particles cm-3,19810,V particles cm-3
2011-04-07,08:00:00,No data,V particles cm-3,7129,V particles cm-3,53962,V particles cm-3,18567,V particles cm-3
2011-04-07,09:00:00,No data,V particles cm-3,7226,V particles cm-3,42606,V particles cm-3,18201,V particles cm-3
2011-04-07,10:00:00,No data,V particles cm-3,6611,V particles cm-3,26598,V particles cm-3,16859,V particles cm-3
2011-04-07,11:00:00,No data,V particles cm-3,4755,V particles cm-3,26600,V particles cm-3,12039,V particles cm-3
2011-04-07,12:00:00,No data,V particles cm-3,4613,V particles cm-3,27073,V particles cm-3,No data,V particles cm-3
2011-04-07,13:00:00,No data,V particles cm-3,4768,V particles cm-3,20952,V particles cm-3,10188,V particles cm-3
2011-04-07,14:00:00,No data,V particles cm-3,4514,V particles cm-3,21975,V particles cm-3,8353,V particles cm-3
2011-04-07,15:00:00,No data,V particles cm-3,5105,V particles cm-3,19796,V particles cm-3,8638,V particles cm-3
2011-04-07,16:00:00,No data,V particles cm-3,5008,V particles cm-3,19698,V particles cm-3,No data,V particles cm-3
2011-04-07,17:00:00,No data,V particles cm-3,6711,V particles cm-3,17739,V particles cm-3,12863,V particles cm-3
2011-04-07,18:00:00,No data,V particles cm-3,7359,V particles cm-3,19398,V particles cm-3,8993,V particles cm-3
2011-04-07,19:00:00,No data,V particles cm-3,9197,V particles cm-3,17159,V particles cm-3,9759,V particles cm-3
2011-04-07,20:00:00,No data,V particles cm-3,9812,V particles cm-3,25853,V particles cm-3,17862,V particles cm-3
2011-04-07,21:00:00,No data,V particles cm-3,8581,V particles cm-3,27745,V particles cm-3,24529,V particles cm-3
2011-04-07,22:00:00,No data,V particles cm-3,7661,V particles cm-3,30736,V particles cm-3,29285,V particles cm-3
2011-04-07,23:00:00,No data,V particles cm-3,6898,V particles cm-3,21427,V particles cm-3,16011,V particles cm-3
2011-04-07,24:00:00,No data,V particles cm-3,6491,V particles cm-3,20876,V particles cm-3,13155,V particles cm-3
2011-04-08,01:00:00,No data,V particles cm-3,5527,V particles cm-3,13196,V particles cm-3,8216,V particles cm-3
2011-04-08,02:00:00,No data,V particles cm-3,5209,V particles cm-3,13798,V particles cm-3,9590,V particles cm-3
2011-04-08,03:00:00,No data,V particles cm-3,4983,V particles cm-3,11107,V particles cm-3,9105,V particles cm-3
2011-04-08,04:00:00,No data,V particles cm-3,4474,V particles cm-3,16938,V particles cm-3,10885,V particles cm-3
2011-04-08,05:00:00,No data,V particles cm-3,3812,V particles cm-3,18947,V particles cm-3,19759,V particles cm-3
2011-04-08,06:00:00,No data,V particles cm-3,3182,V particles cm-3,26341,V particles cm-3,24410,V particles cm-3
2011-04-08,07:00:00,No data,V particles cm-3,3329,V particles cm-3,25180,V particles cm-3,27564,V particles cm-3
2011-04-08,08:00:00,No data,V particles cm-3,3793,V particles cm-3,24187,V particles cm-3,18622,V particles cm-3
2011-04-08,09:00:00,No data,V particles cm-3,4243,V particles cm-3,24775,V particles cm-3,17869,V particles cm-3
2011-04-08,10:00:00,No data,V particles cm-3,4321,V particles cm-3,23189,V particles cm-3,12329,V particles cm-3
2011-04-08,11:00:00,19712,V particles cm-3,5139,V particles cm-3,20017,V particles cm-3,11152,V particles cm-3
2011-04-08,12:00:00,21628,V particles cm-3,9116,V particles cm-3,19690,V particles cm-3,10983,V particles cm-3
2011-04-08,13:00:00,26847,V particles cm-3,9180,V particles cm-3,28936,V particles cm-3,12824,V particles cm-3
2011-04-08,14:00:00,30728,V particles cm-3,7712,V particles cm-3,23633,V particles cm-3,14069,V particles cm-3
2011-04-08,15:00:00,30674,V particles cm-3,7918,V particles cm-3,22689,V particles cm-3,21555,V particles cm-3
2011-04-08,16:00:00,22934,V particles cm-3,8683,V particles cm-3,22132,V particles cm-3,16662,V particles cm-3
2011-04-08,17:00:00,21561,V particles cm-3,9116,V particles cm-3,21104,V particles cm-3,17511,V particles cm-3
2011-04-08,18:00:00,20493,V particles cm-3,9460,V particles cm-3,22572,V particles cm-3,20786,V particles cm-3
2011-04-08,19:00:00,22676,V particles cm-3,10311,V particles cm-3,22616,V particles cm-3,22043,V particles cm-3
2011-04-08,20:00:00,29975,V particles cm-3,11132,V particles cm-3,28821,V particles cm-3,27695,V particles cm-3
2011-04-08,21:00:00,31619,V particles cm-3,9375,V particles cm-3,34657,V particles cm-3,37667,V particles cm-3
2011-04-08,22:00:00,31172,V particles cm-3,9827,V particles cm-3,36314,V particles cm-3,40630,V particles cm-3
2011-04-08,23:00:00,41085,V particles cm-3,9454,V particles cm-3,34522,V particles cm-3,33385,V particles cm-3
2011-04-08,24:00:00,28614,V particles cm-3,8907,V particles cm-3,33376,V particles cm-3,24310,V particles cm-3
2011-04-09,01:00:00,21529,V particles cm-3,8450,V particles cm-3,31465,V particles cm-3,19867,V particles cm-3
2011-04-09,02:00:00,19628,V particles cm-3,9760,V particles cm-3,26928,V particles cm-3,20612,V particles cm-3
2011-04-09,03:00:00,17222,V particles cm-3,9878,V particles cm-3,25135,V particles cm-3,19111,V particles cm-3
2011-04-09,04:00:00,15770,V particles cm-3,13145,V particles cm-3,25696,V particles cm-3,18746,V particles cm-3
2011-04-09,05:00:00,15014,V particles cm-3,9549,V particles cm-3,30111,V particles cm-3,20332,V particles cm-3
2011-04-09,06:00:00,20343,V particles cm-3,9756,V particles cm-3,27260,V particles cm-3,21900,V particles cm-3
2011-04-09,07:00:00,22280,V particles cm-3,12232,V particles cm-3,28524,V particles cm-3,24999,V particles cm-3
2011-04-09,08:00:00,21776,V particles cm-3,8969,V particles cm-3,29696,V particles cm-3,24994,V particles cm-3
2011-04-09,09:00:00,21303,V particles cm-3,6018,V particles cm-3,28847,V particles cm-3,21131,V particles cm-3
2011-04-09,10:00:00,12845,V particles cm-3,5494,V particles cm-3,33488,V particles cm-3,18355,V particles cm-3
2011-04-09,11:00:00,7260,V particles cm-3,5723,V particles cm-3,32244,V particles cm-3,20586,V particles cm-3
2011-04-09,12:00:00,7862,V particles cm-3,10626,V particles cm-3,37336,V particles cm-3,23454,V particles cm-3
2011-04-09,13:00:00,8985,V particles cm-3,10894,V particles cm-3,38542,V particles cm-3,28831,V particles cm-3
2011-04-09,14:00:00,9337,V particles cm-3,11678,V particles cm-3,38977,V particles cm-3,31061,V particles cm-3
2011-04-09,15:00:00,9961,V particles cm-3,10819,V particles cm-3,38043,V particles cm-3,26036,V particles cm-3
2011-04-09,16:00:00,7557,V particles cm-3,13467,V particles cm-3,36067,V particles cm-3,24951,V particles cm-3
2011-04-09,17:00:00,8007,V particles cm-3,15477,V particles cm-3,31396,V particles cm-3,23499,V particles cm-3
2011-04-09,18:00:00,8777,V particles cm-3,11589,V particles cm-3,33281,V particles cm-3,21176,V particles cm-3
2011-04-09,19:00:00,13047,V particles cm-3,16135,V particles cm-3,35943,V particles cm-3,20220,V particles cm-3
2011-04-09,20:00:00,15887,V particles cm-3,17082,V particles cm-3,30315,V particles cm-3,18360,V particles cm-3
2011-04-09,21:00:00,15413,V particles cm-3,16277,V particles cm-3,29501,V particles cm-3,19027,V particles cm-3
2011-04-09,22:00:00,14745,V particles cm-3,12903,V particles cm-3,25277,V particles cm-3,18494,V particles cm-3
2011-04-09,23:00:00,14309,V particles cm-3,11264,V particles cm-3,26485,V particles cm-3,18976,V particles cm-3
2011-04-09,24:00:00,16164,V particles cm-3,9547,V particles cm-3,19693,V particles cm-3,18857,V particles cm-3
2011-04-10,01:00:00,15702,V particles cm-3,8182,V particles cm-3,17588,V particles cm-3,13094,V particles cm-3
2011-04-10,02:00:00,11876,V particles cm-3,8302,V particles cm-3,18162,V particles cm-3,11118,V particles cm-3
2011-04-10,03:00:00,9274,V particles cm-3,6222,V particles cm-3,11891,V particles cm-3,10068,V particles cm-3
2011-04-10,04:00:00,11780,V particles cm-3,5647,V particles cm-3,13269,V particles cm-3,10498,V particles cm-3
2011-04-10,05:00:00,11138,V particles cm-3,5412,V particles cm-3,12932,V particles cm-3,11358,V particles cm-3
2011-04-10,06:00:00,7182,V particles cm-3,5644,V particles cm-3,17456,V particles cm-3,12464,V particles cm-3
2011-04-10,07:00:00,9805,V particles cm-3,6921,V particles cm-3,19151,V particles cm-3,16436,V particles cm-3
2011-04-10,08:00:00,9253,V particles cm-3,7425,V particles cm-3,21068,V particles cm-3,18806,V particles cm-3
2011-04-10,09:00:00,9952,V particles cm-3,9879,V particles cm-3,23910,V particles cm-3,19829,V particles cm-3
2011-04-10,10:00:00,15913,V particles cm-3,9362,V particles cm-3,23776,V particles cm-3,18716,V particles cm-3
2011-04-10,11:00:00,25892,V particles cm-3,9314,V particles cm-3,35754,V particles cm-3,23299,V particles cm-3
2011-04-10,12:00:00,24677,V particles cm-3,9047,V particles cm-3,36820,V particles cm-3,28063,V particles cm-3
2011-04-10,13:00:00,23619,V particles cm-3,8691,V particles cm-3,34834,V particles cm-3,31709,V particles cm-3
2011-04-10,14:00:00,18674,V particles cm-3,9365,V particles cm-3,37560,V particles cm-3,31668,V particles cm-3
2011-04-10,15:00:00,21462,V particles cm-3,9356,V particles cm-3,39754,V particles cm-3,32154,V particles cm-3
2011-04-10,16:00:00,20868,V particles cm-3,9570,V particles cm-3,38128,V particles cm-3,32306,V particles cm-3
2011-04-10,17:00:00,17825,V particles cm-3,10080,V particles cm-3,36331,V particles cm-3,No data,V particles cm-3
2011-04-10,18:00:00,14916,V particles cm-3,9479,V particles cm-3,42980,V particles cm-3,No data,V particles cm-3
2011-04-10,19:00:00,20385,V particles cm-3,8484,V particles cm-3,44099,V particles cm-3,No data,V particles cm-3
2011-04-10,20:00:00,32520,V particles cm-3,8086,V particles cm-3,41659,V particles cm-3,No data,V particles cm-3
2011-04-10,21:00:00,51595,V particles cm-3,8010,V particles cm-3,46951,V particles cm-3,No data,V particles cm-3
2011-04-10,22:00:00,52528,V particles cm-3,9447,V particles cm-3,42133,V particles cm-3,No data,V particles cm-3
2011-04-10,23:00:00,44404,V particles cm-3,9692,V particles cm-3,32955,V particles cm-3,No data,V particles cm-3
2011-04-10,24:00:00,38732,V particles cm-3,10493,V particles cm-3,27988,V particles cm-3,No data,V particles cm-3
2011-04-11,01:00:00,33576,V particles cm-3,9471,V particles cm-3,26663,V particles cm-3,No data,V particles cm-3
2011-04-11,02:00:00,31542,V particles cm-3,9696,V particles cm-3,25481,V particles cm-3,No data,V particles cm-3
2011-04-11,03:00:00,30283,V particles cm-3,9449,V particles cm-3,27011,V particles cm-3,No data,V particles cm-3
2011-04-11,04:00:00,29665,V particles cm-3,7275,V particles cm-3,28003,V particles cm-3,No data,V particles cm-3
2011-04-11,05:00:00,39939,V particles cm-3,6234,V particles cm-3,54516,V particles cm-3,No data,V particles cm-3
2011-04-11,06:00:00,34819,V particles cm-3,6078,V particles cm-3,65631,V particles cm-3,No data,V particles cm-3
2011-04-11,07:00:00,50160,V particles cm-3,6315,V particles cm-3,80723,V particles cm-3,No data,V particles cm-3
2011-04-11,08:00:00,27734,V particles cm-3,6415,V particles cm-3,85712,V particles cm-3,No data,V particles cm-3
2011-04-11,09:00:00,15925,V particles cm-3,6813,V particles cm-3,70101,V particles cm-3,No data,V particles cm-3
2011-04-11,10:00:00,15127,V particles cm-3,4987,V particles cm-3,60167,V particles cm-3,No data,V particles cm-3
2011-04-11,11:00:00,11102,V particles cm-3,5159,V particles cm-3,43530,V particles cm-3,15680,V particles cm-3
2011-04-11,12:00:00,9777,V particles cm-3,4256,V particles cm-3,48419,V particles cm-3,12674,V particles cm-3
2011-04-11,13:00:00,5827,V particles cm-3,3335,V particles cm-3,37848,V particles cm-3,9376,V particles cm-3
2011-04-11,14:00:00,7108,V particles cm-3,3269,V particles cm-3,29858,V particles cm-3,6478,V particles cm-3
2011-04-11,15:00:00,14047,V particles cm-3,2951,V particles cm-3,27902,V particles cm-3,18910,V particles cm-3
2011-04-11,16:00:00,17278,V particles cm-3,5190,V particles cm-3,24122,V particles cm-3,14112,V particles cm-3
2011-04-11,17:00:00,11478,V particles cm-3,6147,V particles cm-3,20023,V particles cm-3,No data,V particles cm-3
2011-04-11,18:00:00,17187,V particles cm-3,4397,V particles cm-3,20789,V particles cm-3,No data,V particles cm-3
2011-04-11,19:00:00,17929,V particles cm-3,5487,V particles cm-3,19336,V particles cm-3,No data,V particles cm-3
2011-04-11,20:00:00,12712,V particles cm-3,5598,V particles cm-3,21086,V particles cm-3,No data,V particles cm-3
2011-04-11,21:00:00,9729,V particles cm-3,6299,V particles cm-3,17676,V particles cm-3,No data,V particles cm-3
2011-04-11,22:00:00,8127,V particles cm-3,6931,V particles cm-3,16870,V particles cm-3,No data,V particles cm-3
2011-04-11,23:00:00,6299,V particles cm-3,7038,V particles cm-3,18013,V particles cm-3,No data,V particles cm-3
2011-04-11,24:00:00,5378,V particles cm-3,6719,V particles cm-3,14768,V particles cm-3,No data,V particles cm-3
2011-04-12,01:00:00,4369,V particles cm-3,5360,V particles cm-3,8761,V particles cm-3,No data,V particles cm-3
2011-04-12,02:00:00,5868,V particles cm-3,3461,V particles cm-3,7063,V particles cm-3,No data,V particles cm-3
2011-04-12,03:00:00,8555,V particles cm-3,3194,V particles cm-3,6516,V particles cm-3,No data,V particles cm-3
2011-04-12,04:00:00,9398,V particles cm-3,2883,V particles cm-3,8025,V particles cm-3,No data,V particles cm-3
2011-04-12,05:00:00,9470,V particles cm-3,2605,V particles cm-3,8712,V particles cm-3,No data,V particles cm-3
2011-04-12,06:00:00,12434,V particles cm-3,3095,V particles cm-3,17651,V particles cm-3,No data,V particles cm-3
2011-04-12,07:00:00,13615,V particles cm-3,3532,V particles cm-3,25995,V particles cm-3,No data,V particles cm-3
2011-04-12,08:00:00,11099,V particles cm-3,3312,V particles cm-3,21199,V particles cm-3,No data,V particles cm-3
2011-04-12,09:00:00,7815,V particles cm-3,2919,V particles cm-3,18535,V particles cm-3,No data,V particles cm-3
2011-04-12,10:00:00,6104,V particles cm-3,2228,V particles cm-3,18120,V particles cm-3,No data,V particles cm-3
2011-04-12,11:00:00,7659,V particles cm-3,3044,V particles cm-3,19340,V particles cm-3,No data,V particles cm-3
2011-04-12,12:00:00,10050,V particles cm-3,4745,V particles cm-3,19080,V particles cm-3,No data,V particles cm-3
2011-04-12,13:00:00,15628,V particles cm-3,6234,V particles cm-3,19019,V particles cm-3,No data,V particles cm-3
2011-04-12,14:00:00,16246,V particles cm-3,7354,V particles cm-3,15270,V particles cm-3,6880,V particles cm-3
2011-04-12,15:00:00,15702,V particles cm-3,8730,V particles cm-3,18803,V particles cm-3,15799,V particles cm-3
2011-04-12,16:00:00,14176,V particles cm-3,6889,V particles cm-3,21214,V particles cm-3,16798,V particles cm-3
2011-04-12,17:00:00,12489,V particles cm-3,5880,V particles cm-3,24366,V particles cm-3,15913,V particles cm-3
2011-04-12,18:00:00,12900,V particles cm-3,5372,V particles cm-3,24327,V particles cm-3,14669,V particles cm-3
2011-04-12,19:00:00,16913,V particles cm-3,5690,V particles cm-3,22801,V particles cm-3,16906,V particles cm-3
2011-04-12,20:00:00,12477,V particles cm-3,7719,V particles cm-3,27227,V particles cm-3,24249,V particles cm-3
2011-04-12,21:00:00,16777,V particles cm-3,8549,V particles cm-3,31519,V particles cm-3,28417,V particles cm-3
2011-04-12,22:00:00,13644,V particles cm-3,8197,V particles cm-3,29357,V particles cm-3,33592,V particles cm-3
2011-04-12,23:00:00,17647,V particles cm-3,6370,V particles cm-3,34079,V particles cm-3,26321,V particles cm-3
2011-04-12,24:00:00,17023,V particles cm-3,7081,V particles cm-3,39274,V particles cm-3,24209,V particles cm-3
2011-04-13,01:00:00,12803,V particles cm-3,6485,V particles cm-3,38735,V particles cm-3,19301,V particles cm-3
2011-04-13,02:00:00,8405,V particles cm-3,6340,V particles cm-3,27896,V particles cm-3,18249,V particles cm-3
2011-04-13,03:00:00,11940,V particles cm-3,7000,V particles cm-3,32483,V particles cm-3,17181,V particles cm-3
2011-04-13,04:00:00,13101,V particles cm-3,6261,V particles cm-3,32742,V particles cm-3,16767,V particles cm-3
2011-04-13,05:00:00,13607,V particles cm-3,5815,V particles cm-3,35622,V particles cm-3,15448,V particles cm-3
2011-04-13,06:00:00,19912,V particles cm-3,5120,V particles cm-3,65547,V particles cm-3,18128,V particles cm-3
2011-04-13,07:00:00,20270,V particles cm-3,5161,V particles cm-3,83010,V particles cm-3,22589,V particles cm-3
2011-04-13,08:00:00,20815,V particles cm-3,5103,V particles cm-3,88009,V particles cm-3,21833,V particles cm-3
2011-04-13,09:00:00,18771,V particles cm-3,4890,V particles cm-3,84156,V particles cm-3,19282,V particles cm-3
2011-04-13,10:00:00,13190,V particles cm-3,4100,V particles cm-3,67035,V particles cm-3,15852,V particles cm-3
2011-04-13,11:00:00,18746,V particles cm-3,4596,V particles cm-3,59182,V particles cm-3,No data,V particles cm-3
2011-04-13,12:00:00,15611,V particles cm-3,3888,V particles cm-3,60648,V particles cm-3,No data,V particles cm-3
2011-04-13,13:00:00,12193,V particles cm-3,3755,V particles cm-3,61081,V particles cm-3,No data,V particles cm-3
2011-04-13,14:00:00,10556,V particles cm-3,No data,V particles cm-3,58681,V particles cm-3,No data,V particles cm-3
2011-04-13,15:00:00,10213,V particles cm-3,No data,V particles cm-3,65529,V particles cm-3,No data,V particles cm-3
2011-04-13,16:00:00,10894,V particles cm-3,No data,V particles cm-3,58922,V particles cm-3,No data,V particles cm-3
2011-04-13,17:00:00,7434,V particles cm-3,No data,V particles cm-3,60939,V particles cm-3,No data,V particles cm-3
2011-04-13,18:00:00,7141,V particles cm-3,No data,V particles cm-3,61363,V particles cm-3,No data,V particles cm-3
2011-04-13,19:00:00,7620,V particles cm-3,No data,V particles cm-3,56830,V particles cm-3,No data,V particles cm-3
2011-04-13,20:00:00,7443,V particles cm-3,No data,V particles cm-3,53376,V particles cm-3,No data,V particles cm-3
2011-04-13,21:00:00,9005,V particles cm-3,No data,V particles cm-3,41956,V particles cm-3,No data,V particles cm-3
2011-04-13,22:00:00,10876,V particles cm-3,No data,V particles cm-3,50119,V particles cm-3,No data,V particles cm-3
2011-04-13,23:00:00,8223,V particles cm-3,No data,V particles cm-3,43522,V particles cm-3,No data,V particles cm-3
2011-04-13,24:00:00,6227,V particles cm-3,No data,V particles cm-3,36406,V particles cm-3,No data,V particles cm-3
2011-04-14,01:00:00,5561,V particles cm-3,No data,V particles cm-3,27064,V particles cm-3,No data,V particles cm-3
2011-04-14,02:00:00,5208,V particles cm-3,No data,V particles cm-3,23793,V particles cm-3,No data,V particles cm-3
2011-04-14,03:00:00,5801,V particles cm-3,No data,V particles cm-3,21216,V particles cm-3,No data,V particles cm-3
2011-04-14,04:00:00,5942,V particles cm-3,No data,V particles cm-3,25991,V particles cm-3,No data,V particles cm-3
2011-04-14,05:00:00,7708,V particles cm-3,No data,V particles cm-3,37608,V particles cm-3,No data,V particles cm-3
2011-04-14,06:00:00,14611,V particles cm-3,No data,V particles cm-3,63489,V particles cm-3,No data,V particles cm-3
2011-04-14,07:00:00,14084,V particles cm-3,No data,V particles cm-3,71154,V particles cm-3,No data,V particles cm-3
2011-04-14,08:00:00,12856,V particles cm-3,No data,V particles cm-3,70611,V particles cm-3,No data,V particles cm-3
2011-04-14,09:00:00,11922,V particles cm-3,No data,V particles cm-3,67030,V particles cm-3,No data,V particles cm-3
2011-04-14,10:00:00,9525,V particles cm-3,No data,V particles cm-3,61447,V particles cm-3,No data,V particles cm-3
2011-04-14,11:00:00,7712,V particles cm-3,No data,V particles cm-3,55344,V particles cm-3,No data,V particles cm-3
2011-04-14,12:00:00,6914,V particles cm-3,5763,V particles cm-3,57573,V particles cm-3,No data,V particles cm-3
2011-04-14,13:00:00,7536,V particles cm-3,5609,V particles cm-3,56226,V particles cm-3,No data,V particles cm-3
2011-04-14,14:00:00,7299,V particles cm-3,5804,V particles cm-3,60960,V particles cm-3,No data,V particles cm-3
2011-04-14,15:00:00,7649,V particles cm-3,4668,V particles cm-3,60297,V particles cm-3,No data,V particles cm-3
2011-04-14,16:00:00,9212,V particles cm-3,3583,V particles cm-3,63061,V particles cm-3,No data,V particles cm-3
2011-04-14,17:00:00,12834,V particles cm-3,3379,V particles cm-3,68124,V particles cm-3,No data,V particles cm-3
2011-04-14,18:00:00,13126,V particles cm-3,3563,V particles cm-3,66425,V particles cm-3,No data,V particles cm-3
2011-04-14,19:00:00,12157,V particles cm-3,3684,V particles cm-3,56296,V particles cm-3,No data,V particles cm-3
2011-04-14,20:00:00,16146,V particles cm-3,4577,V particles cm-3,62270,V particles cm-3,No data,V particles cm-3
2011-04-14,21:00:00,22607,V particles cm-3,5053,V particles cm-3,48936,V particles cm-3,No data,V particles cm-3
2011-04-14,22:00:00,24751,V particles cm-3,6502,V particles cm-3,51356,V particles cm-3,No data,V particles cm-3
2011-04-14,23:00:00,29391,V particles cm-3,5978,V particles cm-3,49896,V particles cm-3,No data,V particles cm-3
2011-04-14,24:00:00,22277,V particles cm-3,4875,V particles cm-3,47739,V particles cm-3,No data,V particles cm-3
2011-04-15,01:00:00,15769,V particles cm-3,4186,V particles cm-3,37261,V particles cm-3,No data,V particles cm-3
2011-04-15,02:00:00,14451,V particles cm-3,3734,V particles cm-3,29211,V particles cm-3,No data,V particles cm-3
2011-04-15,03:00:00,20017,V particles cm-3,3805,V particles cm-3,24740,V particles cm-3,No data,V particles cm-3
2011-04-15,04:00:00,17720,V particles cm-3,3226,V particles cm-3,30055,V particles cm-3,No data,V particles cm-3
2011-04-15,05:00:00,28388,V particles cm-3,3504,V particles cm-3,41258,V particles cm-3,No data,V particles cm-3
2011-04-15,06:00:00,24280,V particles cm-3,3637,V particles cm-3,62740,V particles cm-3,No data,V particles cm-3
2011-04-15,07:00:00,22208,V particles cm-3,6651,V particles cm-3,75101,V particles cm-3,No data,V particles cm-3
2011-04-15,08:00:00,16842,V particles cm-3,6652,V particles cm-3,82226,V particles cm-3,No data,V particles cm-3
2011-04-15,09:00:00,16642,V particles cm-3,5769,V particles cm-3,76916,V particles cm-3,No data,V particles cm-3
2011-04-15,10:00:00,9789,V particles cm-3,3664,V particles cm-3,61116,V particles cm-3,No data,V particles cm-3
2011-04-15,11:00:00,12451,V particles cm-3,4012,V particles cm-3,54596,V particles cm-3,No data,V particles cm-3
2011-04-15,12:00:00,9968,V particles cm-3,3334,V particles cm-3,48577,V particles cm-3,No data,V particles cm-3
2011-04-15,13:00:00,12561,V particles cm-3,2953,V particles cm-3,55438,V particles cm-3,No data,V particles cm-3
2011-04-15,14:00:00,13325,V particles cm-3,3275,V particles cm-3,55400,V particles cm-3,No data,V particles cm-3
2011-04-15,15:00:00,10835,V particles cm-3,2867,V particles cm-3,52971,V particles cm-3,No data,V particles cm-3
2011-04-15,16:00:00,13890,V particles cm-3,2749,V particles cm-3,53819,V particles cm-3,No data,V particles cm-3
2011-04-15,17:00:00,13860,V particles cm-3,3234,V particles cm-3,55153,V particles cm-3,No data,V particles cm-3
2011-04-15,18:00:00,16740,V particles cm-3,3725,V particles cm-3,54463,V particles cm-3,No data,V particles cm-3
2011-04-15,19:00:00,13735,V particles cm-3,3077,V particles cm-3,47010,V particles cm-3,No data,V particles cm-3
2011-04-15,20:00:00,12462,V particles cm-3,3794,V particles cm-3,53473,V particles cm-3,No data,V particles cm-3
2011-04-15,21:00:00,13113,V particles cm-3,4708,V particles cm-3,46209,V particles cm-3,No data,V particles cm-3
2011-04-15,22:00:00,18883,V particles cm-3,5149,V particles cm-3,No data,V particles cm-3,No data,V particles cm-3
2011-04-15,23:00:00,14672,V particles cm-3,5111,V particles cm-3,No data,V particles cm-3,No data,V particles cm-3
2011-04-15,24:00:00,10807,V particles cm-3,4984,V particles cm-3,No data,V particles cm-3,No data,V particles cm-3
2011-04-16,01:00:00,7542,V particles cm-3,4231,V particles cm-3,No data,V particles cm-3,No data,V particles cm-3
2011-04-16,02:00:00,5947,V particles cm-3,4329,V particles cm-3,No data,V particles cm-3,No data,V particles cm-3
2011-04-16,03:00:00,6412,V particles cm-3,3775,V particles cm-3,No data,V particles cm-3,No data,V particles cm-3
2011-04-16,04:00:00,5576,V particles cm-3,2307,V particles cm-3,No data,V particles cm-3,No data,V particles cm-3
2011-04-16,05:00:00,6539,V particles cm-3,1904,V particles cm-3,No data,V particles cm-3,No data,V particles cm-3
2011-04-16,06:00:00,12407,V particles cm-3,3268,V particles cm-3,No data,V particles cm-3,No data,V particles cm-3
2011-04-16,07:00:00,16691,V particles cm-3,4301,V particles cm-3,No data,V particles cm-3,No data,V particles cm-3
2011-04-16,08:00:00,12829,V particles cm-3,4387,V particles cm-3,No data,V particles cm-3,No data,V particles cm-3
2011-04-16,09:00:00,10755,V particles cm-3,4224,V particles cm-3,No data,V particles cm-3,No data,V particles cm-3
2011-04-16,10:00:00,7673,V particles cm-3,4633,V particles cm-3,No data,V particles cm-3,No data,V particles cm-3
2011-04-16,11:00:00,5813,V particles cm-3,3086,V particles cm-3,No data,V particles cm-3,No data,V particles cm-3
2011-04-16,12:00:00,5361,V particles cm-3,2430,V particles cm-3,No data,V particles cm-3,No data,V particles cm-3
2011-04-16,13:00:00,6251,V particles cm-3,2573,V particles cm-3,No data,V particles cm-3,No data,V particles cm-3
2011-04-16,14:00:00,6180,V particles cm-3,4677,V particles cm-3,No data,V particles cm-3,No data,V particles cm-3
2011-04-16,15:00:00,5197,V particles cm-3,4524,V particles cm-3,No data,V particles cm-3,No data,V particles cm-3
2011-04-16,16:00:00,6005,V particles cm-3,2748,V particles cm-3,No data,V particles cm-3,No data,V particles cm-3
2011-04-16,17:00:00,9137,V particles cm-3,2160,V particles cm-3,No data,V particles cm-3,No data,V particles cm-3
2011-04-16,18:00:00,8833,V particles cm-3,1912,V particles cm-3,No data,V particles cm-3,No data,V particles cm-3
2011-04-16,19:00:00,17324,V particles cm-3,1597,V particles cm-3,No data,V particles cm-3,No data,V particles cm-3
2011-04-16,20:00:00,15869,V particles cm-3,1959,V particles cm-3,No data,V particles cm-3,No data,V particles cm-3
2011-04-16,21:00:00,11409,V particles cm-3,2020,V particles cm-3,No data,V particles cm-3,No data,V particles cm-3
2011-04-16,22:00:00,8616,V particles cm-3,2289,V particles cm-3,No data,V particles cm-3,No data,V particles cm-3
2011-04-16,23:00:00,8051,V particles cm-3,2035,V particles cm-3,No data,V particles cm-3,No data,V particles cm-3
2011-04-16,24:00:00,7993,V particles cm-3,3644,V particles cm-3,No data,V particles cm-3,No data,V particles cm-3
