Hourly measurement data supplied by UK-air on 27/02/2024
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
Site Name,,"Birmingham Tyburn",,"Harwell",,"London Marylebone Road",,"London N. Kensington",
Latitude,,52.511722,,51.571078,,51.522530,,51.521050,,
Longitude,,-1.830583,,-1.325283,,-0.154611,,-0.213492,,
Site Type,,Urban Background,,Rural Background,,Urban Traffic,,Urban Background,,
Zone,,West Midlands,,South East,,Greater London,,Greater London,,
Agglomeration,,West Midlands Urban Area,,#N/A,,Greater London Urban Area,,Greater London Urban Area,,
Local Authority,,"Birmingham",,"White Horse",,"Westminster",,"Kensington",,
Date,Time,"Total Number Concentration (CPC)",Status,"Total Number Concentration (CPC)",Status,"Total Number Concentration (CPC)",Status,"Total Number Concentration (CPC)",Status
2010-01-01,01:00:00,9734,V particles cm-3,5459,V particles cm-3,17530,V particles cm-3,13675,V particles cm-3
2010-01-01,02:00:00,8499,V particles cm-3,4951,V particles cm-3,18110,V particles cm-3,12588,V particles cm-3
2010-01-01,03:00:00,9786,V particles cm-3,4689,V particles cm-3,15928,V particles cm-3,10470,V particles cm-3
2010-01-01,04:00:00,6317,V particles cm-3,5090,V particles cm-3,15980,V particles cm-3,7719,V particles cm-3
2010-01-01,05:00:00,4192,V particles cm-3,6166,V particles cm-3,14869,V particles cm-3,7912,V particles cm-3
2010-01-01,06:00:00,3517,V particles cm-3,5584,V particles cm-3,16789,V particles cm-3,8590,V particles cm-3
2010-01-01,07:00:00,7503,V particles cm-3,5576,V particles cm-3,14737,V particles cm-3,9999,V particles cm-3
2010-01-01,08:00:00,18460,V particles cm-3,4973,V particles cm-3,17719,V particles cm-3,17134,V particles cm-3
2010-01-01,09:00:00,25101,V particles cm-3,4264,V particles cm-3,17995,V particles cm-3,15063,V particles cm-3
2010-01-01,10:00:00,16132,V particles cm-3,4696,V particles cm-3,18854,V particles cm-3,13713,V particles cm-3
2010-01-01,11:00:00,17941,V particles cm-3,4451,V particles cm-3,12518,V particles cm-3,12538,V particles cm-3
2010-01-01,12:00:00,13107,V particles cm-3,4624,V particles cm-3,16072,V particles cm-3,10929,V particles cm-3
2010-01-01,13:00:00,16517,V particles cm-3,4058,V particles cm-3,13576,V particles cm-3,11753,V particles cm-3
2010-01-01,14:00:00,18909,V particles cm-3,3957,V particles cm-3,17264,V particles cm-3,13130,V particles cm-3
2010-01-01,15:00:00,14657,V particles cm-3,4129,V particles cm-3,18341,V particles cm-3,14069,V particles cm-3
2010-01-01,16:00:00,17836,V particles cm-3,4664,V particles cm-3,19690,V particles cm-3,19781,V particles cm-3
2010-01-01,17:00:00,24910,V particles cm-3,5320,V particles cm-3,35189,V particles cm-3,30624,V particles cm-3
2010-01-01,18:00:00,35022,V particles cm-3,5770,V particles cm-3,31899,V particles cm-3,24430,V particles cm-3
2010-01-01,19:00:00,28494,V particles cm-3,4916,V particles cm-3,41481,V particles cm-3,25529,V particles cm-3
2010-01-01,20:00:00,17137,V particles cm-3,4566,V particles cm-3,59874,V particles cm-3,26878,V particles cm-3
2010-01-01,21:00:00,19417,V particles cm-3,4189,V particles cm-3,57578,V particles cm-3,25240,V particles cm-3
2010-01-01,22:00:00,17966,V particles cm-3,4383,V particles cm-3,67168,V particles cm-3,29425,V particles cm-3
2010-01-01,23:00:00,13133,V particles cm-3,4603,V particles cm-3,73376,V particles cm-3,29762,V particles cm-3
2010-01-01,24:00:00,15919,V particles cm-3,5153,V particles cm-3,68245,V particles cm-3,29724,V particles cm-3
2010-01-02,01:00:00,8256,V particles cm-3,4475,V particles cm-3,53842,V particles cm-3,23934,V particles cm-3
2010-01-02,02:00:00,9065,V particles cm-3,3524,V particles cm-3,43888,V particles cm-3,16258,V particles cm-3
2010-01-02,03:00:00,9391,V particles cm-3,3344,V particles cm-3,33485,V particles cm-3,11451,V particles cm-3
2010-01-02,04:00:00,14546,V particles cm-3,2530,V particles cm-3,30509,V particles cm-3,8024,V particles cm-3
2010-01-02,05:00:00,16083,V particles cm-3,2357,V particles cm-3,25836,V particles cm-3,7206,V particles cm-3
2010-01-02,06:00:00,21113,V particles cm-3,2341,V particles cm-3,36279,V particles cm-3,10508,V particles cm-3
2010-01-02,07:00:00,21900,V particles cm-3,2036,V particles cm-3,28537,V particles cm-3,15700,V particles cm-3
2010-01-02,08:00:00,34986,V particles cm-3,2087,V particles cm-3,50834,V particles cm-3,11877,V particles cm-3
2010-01-02,09:00:00,45353,V particles cm-3,2007,V particles cm-3,49469,V particles cm-3,20366,V particles cm-3
2010-01-02,10:00:00,34838,V particles cm-3,2007,V particles cm-3,55932,V particles cm-3,16606,V particles cm-3
2010-01-02,11:00:00,30999,V particles cm-3,2441,V particles cm-3,45678,V particles cm-3,14475,V particles cm-3
2010-01-02,12:00:00,20133,V particles cm-3,2809,V particles cm-3,60826,V particles cm-3,13856,V particles cm-3
2010-01-02,13:00:00,17564,V particles cm-3,3775,V particles cm-3,69639,V particles cm-3,16556,V particles cm-3
2010-01-02,14:00:00,13266,V particles cm-3,3551,V particles cm-3,72817,V particles cm-3,25153,V particles cm-3
2010-01-02,15:00:00,8231,V particles cm-3,4172,V particles cm-3,74851,V particles cm-3,26948,V particles cm-3
2010-01-02,16:00:00,14830,V particles cm-3,4587,V particles cm-3,78864,V particles cm-3,27375,V particles cm-3
2010-01-02,17:00:00,20151,V particles cm-3,4161,V particles cm-3,92442,V particles cm-3,40360,V particles cm-3
2010-01-02,18:00:00,26614,V particles cm-3,4633,V particles cm-3,83784,V particles cm-3,26549,V particles cm-3
2010-01-02,19:00:00,30631,V particles cm-3,4458,V particles cm-3,77726,V particles cm-3,29222,V particles cm-3
2010-01-02,20:00:00,21269,V particles cm-3,4862,V particles cm-3,76512,V particles cm-3,35865,V particles cm-3
2010-01-02,21:00:00,28244,V particles cm-3,5428,V particles cm-3,77700,V particles cm-3,35396,V particles cm-3
2010-01-02,22:00:00,23606,V particles cm-3,6933,V particles cm-3,43692,V particles cm-3,23673,V particles cm-3
2010-01-02,23:00:00,15345,V particles cm-3,9410,V particles cm-3,31270,V particles cm-3,24562,V particles cm-3
2010-01-02,24:00:00,10561,V particles cm-3,9601,V particles cm-3,18583,V particles cm-3,18612,V particles cm-3
2010-01-03,01:00:00,5967,V particles cm-3,7450,V particles cm-3,30034,V particles cm-3,21803,V particles cm-3
2010-01-03,02:00:00,4631,V particles cm-3,7446,V particles cm-3,26197,V particles cm-3,17246,V particles cm-3
2010-01-03,03:00:00,5219,V particles cm-3,5632,V particles cm-3,20829,V particles cm-3,11030,V particles cm-3
2010-01-03,04:00:00,5171,V particles cm-3,4630,V particles cm-3,9071,V particles cm-3,5868,V particles cm-3
2010-01-03,05:00:00,6075,V particles cm-3,5660,V particles cm-3,7949,V particles cm-3,5983,V particles cm-3
2010-01-03,06:00:00,5876,V particles cm-3,5065,V particles cm-3,8100,V particles cm-3,5152,V particles cm-3
2010-01-03,07:00:00,6009,V particles cm-3,7220,V particles cm-3,12396,V particles cm-3,7517,V particles cm-3
2010-01-03,08:00:00,16575,V particles cm-3,4896,V particles cm-3,12183,V particles cm-3,9801,V particles cm-3
2010-01-03,09:00:00,24231,V particles cm-3,4739,V particles cm-3,19272,V particles cm-3,12998,V particles cm-3
2010-01-03,10:00:00,29230,V particles cm-3,4843,V particles cm-3,22218,V particles cm-3,17283,V particles cm-3
2010-01-03,11:00:00,14278,V particles cm-3,5004,V particles cm-3,23486,V particles cm-3,17001,V particles cm-3
2010-01-03,12:00:00,15535,V particles cm-3,5071,V particles cm-3,20805,V particles cm-3,14747,V particles cm-3
2010-01-03,13:00:00,29753,V particles cm-3,4734,V particles cm-3,18773,V particles cm-3,13218,V particles cm-3
2010-01-03,14:00:00,21297,V particles cm-3,4971,V particles cm-3,21765,V particles cm-3,15985,V particles cm-3
2010-01-03,15:00:00,23058,V particles cm-3,5790,V particles cm-3,24084,V particles cm-3,16150,V particles cm-3
2010-01-03,16:00:00,22690,V particles cm-3,6628,V particles cm-3,21438,V particles cm-3,14339,V particles cm-3
2010-01-03,17:00:00,35843,V particles cm-3,11785,V particles cm-3,27752,V particles cm-3,24040,V particles cm-3
2010-01-03,18:00:00,32889,V particles cm-3,9438,V particles cm-3,29032,V particles cm-3,26007,V particles cm-3
2010-01-03,19:00:00,36754,V particles cm-3,9903,V particles cm-3,36427,V particles cm-3,35344,V particles cm-3
2010-01-03,20:00:00,39205,V particles cm-3,10153,V particles cm-3,32478,V particles cm-3,33024,V particles cm-3
2010-01-03,21:00:00,45851,V particles cm-3,9971,V particles cm-3,33109,V particles cm-3,31545,V particles cm-3
2010-01-03,22:00:00,43279,V particles cm-3,11105,V particles cm-3,27510,V particles cm-3,24871,V particles cm-3
2010-01-03,23:00:00,39079,V particles cm-3,12349,V particles cm-3,21611,V particles cm-3,22439,V particles cm-3
2010-01-03,24:00:00,36227,V particles cm-3,10405,V particles cm-3,20856,V particles cm-3,21557,V particles cm-3
2010-01-04,01:00:00,25747,V particles cm-3,9564,V particles cm-3,24778,V particles cm-3,19637,V particles cm-3
2010-01-04,02:00:00,18342,V particles cm-3,8716,V particles cm-3,20076,V particles cm-3,14705,V particles cm-3
2010-01-04,03:00:00,20061,V particles cm-3,7828,V particles cm-3,15667,V particles cm-3,8430,V particles cm-3
2010-01-04,04:00:00,21388,V particles cm-3,7056,V particles cm-3,17388,V particles cm-3,9366,V particles cm-3
2010-01-04,05:00:00,23512,V particles cm-3,5791,V particles cm-3,23290,V particles cm-3,21937,V particles cm-3
2010-01-04,06:00:00,31935,V particles cm-3,5603,V particles cm-3,27969,V particles cm-3,21687,V particles cm-3
2010-01-04,07:00:00,52961,V particles cm-3,4938,V particles cm-3,55462,V particles cm-3,24525,V particles cm-3
2010-01-04,08:00:00,101939,V particles cm-3,3867,V particles cm-3,73163,V particles cm-3,44847,V particles cm-3
2010-01-04,09:00:00,107575,V particles cm-3,4132,V particles cm-3,97317,V particles cm-3,34543,V particles cm-3
2010-01-04,10:00:00,95058,V particles cm-3,4903,V particles cm-3,102424,V particles cm-3,38530,V particles cm-3
2010-01-04,11:00:00,82545,V particles cm-3,4613,V particles cm-3,119604,V particles cm-3,35323,V particles cm-3
2010-01-04,12:00:00,74510,V particles cm-3,5496,V particles cm-3,101965,V particles cm-3,30553,V particles cm-3
2010-01-04,13:00:00,50783,V particles cm-3,6779,V particles cm-3,76404,V particles cm-3,30101,V particles cm-3
2010-01-04,14:00:00,43327,V particles cm-3,9063,V particles cm-3,67643,V particles cm-3,25898,V particles cm-3
2010-01-04,15:00:00,40462,V particles cm-3,9916,V particles cm-3,63517,V particles cm-3,26939,V particles cm-3
2010-01-04,16:00:00,60474,V particles cm-3,10715,V particles cm-3,88051,V particles cm-3,28032,V particles cm-3
2010-01-04,17:00:00,88258,V particles cm-3,13856,V particles cm-3,80281,V particles cm-3,36171,V particles cm-3
2010-01-04,18:00:00,94624,V particles cm-3,9314,V particles cm-3,76205,V particles cm-3,33304,V particles cm-3
2010-01-04,19:00:00,85723,V particles cm-3,9535,V particles cm-3,76009,V particles cm-3,34811,V particles cm-3
2010-01-04,20:00:00,59623,V particles cm-3,6037,V particles cm-3,75666,V particles cm-3,39550,V particles cm-3
2010-01-04,21:00:00,48257,V particles cm-3,5683,V particles cm-3,97175,V particles cm-3,35088,V particles cm-3
2010-01-04,22:00:00,49457,V particles cm-3,4960,V particles cm-3,88169,V particles cm-3,33027,V particles cm-3
2010-01-04,23:00:00,40019,V particles cm-3,5818,V particles cm-3,74434,V particles cm-3,29237,V particles cm-3
2010-01-04,24:00:00,33385,V particles cm-3,3235,V particles cm-3,74412,V particles cm-3,26079,V particles cm-3
2010-01-05,01:00:00,29972,V particles cm-3,2667,V particles cm-3,60987,V particles cm-3,22648,V particles cm-3
2010-01-05,02:00:00,36335,V particles cm-3,2679,V particles cm-3,62463,V particles cm-3,26690,V particles cm-3
2010-01-05,03:00:00,17303,V particles cm-3,2167,V particles cm-3,48696,V particles cm-3,20867,V particles cm-3
2010-01-05,04:00:00,17860,V particles cm-3,2075,V particles cm-3,55926,V particles cm-3,18634,V particles cm-3
2010-01-05,05:00:00,17898,V particles cm-3,1561,V particles cm-3,60224,V particles cm-3,16563,V particles cm-3
2010-01-05,06:00:00,34993,V particles cm-3,2208,V particles cm-3,73785,V particles cm-3,18236,V particles cm-3
2010-01-05,07:00:00,49143,V particles cm-3,No data,V particles cm-3,91495,V particles cm-3,19781,V particles cm-3
2010-01-05,08:00:00,51432,V particles cm-3,No data,V particles cm-3,133777,V particles cm-3,22338,V particles cm-3
2010-01-05,09:00:00,37314,V particles cm-3,No data,V particles cm-3,136177,V particles cm-3,26966,V particles cm-3
2010-01-05,10:00:00,45521,V particles cm-3,No data,V particles cm-3,150806,V particles cm-3,26336,V particles cm-3
2010-01-05,11:00:00,43504,V particles cm-3,No data,V particles cm-3,127574,V particles cm-3,32347,V particles cm-3
2010-01-05,12:00:00,62054,V particles cm-3,No data,V particles cm-3,132160,V particles cm-3,32955,V particles cm-3
2010-01-05,13:00:00,65893,V particles cm-3,No data,V particles cm-3,135558,V particles cm-3,28736,V particles cm-3
2010-01-05,14:00:00,70263,V particles cm-3,No data,V particles cm-3,123321,V particles cm-3,29204,V particles cm-3
2010-01-05,15:00:00,73947,V particles cm-3,No data,V particles cm-3,121572,V particles cm-3,26501,V particles cm-3
2010-01-05,16:00:00,64721,V particles cm-3,No data,V particles cm-3,128954,V particles cm-3,27727,V particles cm-3
2010-01-05,17:00:00,62135,V particles cm-3,No data,V particles cm-3,109130,V particles cm-3,33649,V particles cm-3
2010-01-05,18:00:00,43617,V particles cm-3,No data,V particles cm-3,96116,V particles cm-3,41765,V particles cm-3
2010-01-05,19:00:00,30152,V particles cm-3,No data,V particles cm-3,70978,V particles cm-3,42773,V particles cm-3
2010-01-05,20:00:00,22857,V particles cm-3,No data,V particles cm-3,75147,V particles cm-3,40198,V particles cm-3
2010-01-05,21:00:00,16911,V particles cm-3,No data,V particles cm-3,54974,V particles cm-3,38282,V particles cm-3
2010-01-05,22:00:00,16870,V particles cm-3,No data,V particles cm-3,41999,V particles cm-3,31687,V particles cm-3
2010-01-05,23:00:00,15209,V particles cm-3,No data,V particles cm-3,36952,V particles cm-3,23728,V particles cm-3
2010-01-05,24:00:00,10198,V particles cm-3,No data,V particles cm-3,47359,V particles cm-3,22190,V particles cm-3
2010-01-06,01:00:00,7819,V particles cm-3,No data,V particles cm-3,31332,V particles cm-3,14262,V particles cm-3
2010-01-06,02:00:00,4641,V particles cm-3,No data,V particles cm-3,29808,V particles cm-3,12585,V particles cm-3
2010-01-06,03:00:00,5485,V particles cm-3,No data,V particles cm-3,34675,V particles cm-3,13291,V particles cm-3
2010-01-06,04:00:00,11078,V particles cm-3,No data,V particles cm-3,27216,V particles cm-3,11077,V particles cm-3
2010-01-06,05:00:00,11905,V particles cm-3,No data,V particles cm-3,28352,V particles cm-3,11838,V particles cm-3
2010-01-06,06:00:00,16318,V particles cm-3,No data,V particles cm-3,46773,V particles cm-3,17139,V particles cm-3
2010-01-06,07:00:00,24367,V particles cm-3,No data,V particles cm-3,62330,V particles cm-3,19362,V particles cm-3
2010-01-06,08:00:00,29943,V particles cm-3,No data,V particles cm-3,41472,V particles cm-3,22420,V particles cm-3
2010-01-06,09:00:00,40330,V particles cm-3,No data,V particles cm-3,35982,V particles cm-3,25675,V particles cm-3
2010-01-06,10:00:00,35475,V particles cm-3,No data,V particles cm-3,39414,V particles cm-3,24504,V particles cm-3
2010-01-06,11:00:00,31638,V particles cm-3,No data,V particles cm-3,44980,V particles cm-3,23521,V particles cm-3
2010-01-06,12:00:00,32400,V particles cm-3,No data,V particles cm-3,34644,V particles cm-3,27804,V particles cm-3
2010-01-06,13:00:00,34305,V particles cm-3,No data,V particles cm-3,27460,V particles cm-3,35855,V particles cm-3
2010-01-06,14:00:00,32473,V particles cm-3,No data,V particles cm-3,29612,V particles cm-3,28768,V particles cm-3
2010-01-06,15:00:00,30809,V particles cm-3,No data,V particles cm-3,27688,V particles cm-3,22086,V particles cm-3
2010-01-06,16:00:00,33589,V particles cm-3,No data,V particles cm-3,25659,V particles cm-3,18068,V particles cm-3
2010-01-06,17:00:00,29979,V particles cm-3,No data,V particles cm-3,23470,V particles cm-3,18135,V particles cm-3
2010-01-06,18:00:00,37038,V particles cm-3,No data,V particles cm-3,20192,V particles cm-3,21578,V particles cm-3
2010-01-06,19:00:00,28300,V particles cm-3,No data,V particles cm-3,20612,V particles cm-3,19947,V particles cm-3
2010-01-06,20:00:00,26053,V particles cm-3,No data,V particles cm-3,20643,V particles cm-3,16201,V particles cm-3
2010-01-06,21:00:00,15234,V particles cm-3,No data,V particles cm-3,23124,V particles cm-3,16752,V particles cm-3
2010-01-06,22:00:00,17284,V particles cm-3,No data,V particles cm-3,22029,V particles cm-3,15803,V particles cm-3
2010-01-06,23:00:00,8993,V particles cm-3,No data,V particles cm-3,20972,V particles cm-3,15156,V particles cm-3
2010-01-06,24:00:00,19748,V particles cm-3,No data,V particles cm-3,18497,V particles cm-3,14314,V particles cm-3
2010-01-07,01:00:00,14132,V particles cm-3,6284,V particles cm-3,15257,V particles cm-3,11723,V particles cm-3
2010-01-07,02:00:00,16158,V particles cm-3,6121,V particles cm-3,13199,V particles cm-3,10023,V particles cm-3
2010-01-07,03:00:00,16279,V particles cm-3,5563,V particles cm-3,9622,V particles cm-3,7664,V particles cm-3
2010-01-07,04:00:00,27535,V particles cm-3,5814,V particles cm-3,10588,V particles cm-3,7574,V particles cm-3
2010-01-07,05:00:00,28677,V particles cm-3,6117,V particles cm-3,17715,V particles cm-3,9418,V particles cm-3
2010-01-07,06:00:00,36006,V particles cm-3,No data,V particles cm-3,23575,V particles cm-3,17365,V particles cm-3
2010-01-07,07:00:00,44561,V particles cm-3,No data,V particles cm-3,30106,V particles cm-3,18568,V particles cm-3
2010-01-07,08:00:00,46979,V particles cm-3,No data,V particles cm-3,57947,V particles cm-3,23716,V particles cm-3
2010-01-07,09:00:00,63678,V particles cm-3,No data,V particles cm-3,95005,V particles cm-3,31142,V particles cm-3
2010-01-07,10:00:00,57409,V particles cm-3,No data,V particles cm-3,115316,V particles cm-3,27983,V particles cm-3
2010-01-07,11:00:00,63311,V particles cm-3,No data,V particles cm-3,91411,V particles cm-3,42155,V particles cm-3
2010-01-07,12:00:00,48969,V particles cm-3,No data,V particles cm-3,47920,V particles cm-3,27851,V particles cm-3
2010-01-07,13:00:00,40690,V particles cm-3,No data,V particles cm-3,27878,V particles cm-3,19938,V particles cm-3
2010-01-07,14:00:00,37155,V particles cm-3,No data,V particles cm-3,31510,V particles cm-3,20683,V particles cm-3
2010-01-07,15:00:00,40764,V particles cm-3,No data,V particles cm-3,35564,V particles cm-3,32225,V particles cm-3
2010-01-07,16:00:00,44173,V particles cm-3,No data,V particles cm-3,33602,V particles cm-3,28862,V particles cm-3
2010-01-07,17:00:00,47198,V particles cm-3,No data,V particles cm-3,20120,V particles cm-3,20221,V particles cm-3
2010-01-07,18:00:00,54693,V particles cm-3,No data,V particles cm-3,17048,V particles cm-3,17891,V particles cm-3
2010-01-07,19:00:00,44242,V particles cm-3,No data,V particles cm-3,17634,V particles cm-3,18510,V particles cm-3
2010-01-07,20:00:00,43327,V particles cm-3,No data,V particles cm-3,20171,V particles cm-3,17691,V particles cm-3
2010-01-07,21:00:00,44737,V particles cm-3,No data,V particles cm-3,20524,V particles cm-3,16087,V particles cm-3
2010-01-07,22:00:00,40725,V particles cm-3,No data,V particles cm-3,21850,V particles cm-3,18387,V particles cm-3
2010-01-07,23:00:00,47781,V particles cm-3,No data,V particles cm-3,21312,V particles cm-3,15109,V particles cm-3
2010-01-07,24:00:00,58349,V particles cm-3,No data,V particles cm-3,19132,V particles cm-3,15426,V particles cm-3
2010-01-08,01:00:00,41607,V particles cm-3,No data,V particles cm-3,18559,V particles cm-3,10517,V particles cm-3
2010-01-08,02:00:00,27620,V particles cm-3,No data,V particles cm-3,17533,V particles cm-3,7301,V particles cm-3
2010-01-08,03:00:00,24932,V particles cm-3,No data,V particles cm-3,12937,V particles cm-3,5377,V particles cm-3
2010-01-08,04:00:00,16797,V particles cm-3,No data,V particles cm-3,10473,V particles cm-3,5574,V particles cm-3
2010-01-08,05:00:00,36179,V particles cm-3,No data,V particles cm-3,13047,V particles cm-3,8449,V particles cm-3
2010-01-08,06:00:00,66821,V particles cm-3,No data,V particles cm-3,21377,V particles cm-3,13438,V particles cm-3
2010-01-08,07:00:00,45156,V particles cm-3,No data,V particles cm-3,24397,V particles cm-3,14574,V particles cm-3
2010-01-08,08:00:00,74147,V particles cm-3,No data,V particles cm-3,32336,V particles cm-3,20429,V particles cm-3
2010-01-08,09:00:00,80513,V particles cm-3,No data,V particles cm-3,36465,V particles cm-3,16751,V particles cm-3
2010-01-08,10:00:00,72805,V particles cm-3,No data,V particles cm-3,35052,V particles cm-3,18222,V particles cm-3
2010-01-08,11:00:00,49141,V particles cm-3,No data,V particles cm-3,33162,V particles cm-3,19273,V particles cm-3
2010-01-08,12:00:00,42282,V particles cm-3,No data,V particles cm-3,28541,V particles cm-3,22798,V particles cm-3
2010-01-08,13:00:00,36402,V particles cm-3,No data,V particles cm-3,27880,V particles cm-3,18902,V particles cm-3
2010-01-08,14:00:00,35002,V particles cm-3,No data,V particles cm-3,32830,V particles cm-3,25090,V particles cm-3
2010-01-08,15:00:00,36775,V particles cm-3,No data,V particles cm-3,33065,V particles cm-3,27030,V particles cm-3
2010-01-08,16:00:00,54848,V particles cm-3,No data,V particles cm-3,36267,V particles cm-3,32320,V particles cm-3
2010-01-08,17:00:00,59343,V particles cm-3,No data,V particles cm-3,30249,V particles cm-3,28620,V particles cm-3
2010-01-08,18:00:00,65102,V particles cm-3,No data,V particles cm-3,29000,V particles cm-3,28333,V particles cm-3
2010-01-08,19:00:00,46977,V particles cm-3,No data,V particles cm-3,28504,V particles cm-3,27346,V particles cm-3
2010-01-08,20:00:00,34679,V particles cm-3,No data,V particles cm-3,30663,V particles cm-3,24235,V particles cm-3
2010-01-08,21:00:00,27889,V particles cm-3,No data,V particles cm-3,34513,V particles cm-3,22394,V particles cm-3
2010-01-08,22:00:00,19033,V particles cm-3,No data,V particles cm-3,29041,V particles cm-3,21903,V particles cm-3
2010-01-08,23:00:00,19339,V particles cm-3,No data,V particles cm-3,22881,V particles cm-3,18579,V particles cm-3
2010-01-08,24:00:00,18956,V particles cm-3,No data,V particles cm-3,20424,V particles cm-3,15848,V particles cm-3
2010-01-09,01:00:00,16117,V particles cm-3,No data,V particles cm-3,18188,V particles cm-3,11082,V particles cm-3
2010-01-09,02:00:00,12011,V particles cm-3,No data,V particles cm-3,12747,V particles cm-3,6814,V particles cm-3
2010-01-09,03:00:00,11001,V particles cm-3,No data,V particles cm-3,11350,V particles cm-3,5296,V particles cm-3
2010-01-09,04:00:00,8696,V particles cm-3,No data,V particles cm-3,7814,V particles cm-3,5104,V particles cm-3
2010-01-09,05:00:00,11760,V particles cm-3,No data,V particles cm-3,9458,V particles cm-3,5567,V particles cm-3
2010-01-09,06:00:00,14857,V particles cm-3,No data,V particles cm-3,10962,V particles cm-3,6018,V particles cm-3
2010-01-09,07:00:00,20892,V particles cm-3,No data,V particles cm-3,13039,V particles cm-3,9701,V particles cm-3
2010-01-09,08:00:00,19302,V particles cm-3,No data,V particles cm-3,14449,V particles cm-3,15920,V particles cm-3
2010-01-09,09:00:00,21344,V particles cm-3,No data,V particles cm-3,16380,V particles cm-3,17442,V particles cm-3
2010-01-09,10:00:00,27348,V particles cm-3,No data,V particles cm-3,18061,V particles cm-3,17012,V particles cm-3
2010-01-09,11:00:00,23607,V particles cm-3,No data,V particles cm-3,16905,V particles cm-3,17190,V particles cm-3
2010-01-09,12:00:00,24248,V particles cm-3,No data,V particles cm-3,16615,V particles cm-3,18842,V particles cm-3
2010-01-09,13:00:00,18126,V particles cm-3,No data,V particles cm-3,15623,V particles cm-3,14684,V particles cm-3
2010-01-09,14:00:00,17925,V particles cm-3,No data,V particles cm-3,17290,V particles cm-3,16571,V particles cm-3
2010-01-09,15:00:00,18682,V particles cm-3,No data,V particles cm-3,16576,V particles cm-3,14031,V particles cm-3
2010-01-09,16:00:00,16755,V particles cm-3,No data,V particles cm-3,13117,V particles cm-3,11493,V particles cm-3
2010-01-09,17:00:00,17146,V particles cm-3,No data,V particles cm-3,16654,V particles cm-3,12458,V particles cm-3
2010-01-09,18:00:00,19347,V particles cm-3,No data,V particles cm-3,18623,V particles cm-3,12377,V particles cm-3
2010-01-09,19:00:00,18457,V particles cm-3,No data,V particles cm-3,18238,V particles cm-3,12510,V particles cm-3
2010-01-09,20:00:00,14308,V particles cm-3,No data,V particles cm-3,19834,V particles cm-3,12978,V particles cm-3
2010-01-09,21:00:00,10768,V particles cm-3,No data,V particles cm-3,21288,V particles cm-3,12809,V particles cm-3
2010-01-09,22:00:00,8373,V particles cm-3,No data,V particles cm-3,16634,V particles cm-3,10666,V particles cm-3
2010-01-09,23:00:00,8063,V particles cm-3,No data,V particles cm-3,14302,V particles cm-3,9180,V particles cm-3
2010-01-09,24:00:00,7182,V particles cm-3,No data,V particles cm-3,12472,V particles cm-3,8579,V particles cm-3
2010-01-10,01:00:00,6178,V particles cm-3,No data,V particles cm-3,10289,V particles cm-3,7553,V particles cm-3
2010-01-10,02:00:00,4620,V particles cm-3,No data,V particles cm-3,10311,V particles cm-3,5312,V particles cm-3
2010-01-10,03:00:00,4482,V particles cm-3,No data,V particles cm-3,8302,V particles cm-3,4360,V particles cm-3
2010-01-10,04:00:00,4853,V particles cm-3,No data,V particles cm-3,8797,V particles cm-3,4339,V particles cm-3
2010-01-10,05:00:00,3651,V particles cm-3,No data,V particles cm-3,6386,V particles cm-3,4273,V particles cm-3
2010-01-10,06:00:00,5087,V particles cm-3,No data,V particles cm-3,6419,V particles cm-3,4673,V particles cm-3
2010-01-10,07:00:00,6749,V particles cm-3,No data,V particles cm-3,7008,V particles cm-3,4679,V particles cm-3
2010-01-10,08:00:00,4992,V particles cm-3,No data,V particles cm-3,9649,V particles cm-3,7092,V particles cm-3
2010-01-10,09:00:00,4948,V particles cm-3,No data,V particles cm-3,12291,V particles cm-3,11734,V particles cm-3
2010-01-10,10:00:00,6017,V particles cm-3,No data,V particles cm-3,13416,V particles cm-3,14306,V particles cm-3
2010-01-10,11:00:00,9333,V particles cm-3,No data,V particles cm-3,13502,V particles cm-3,12670,V particles cm-3
2010-01-10,12:00:00,7490,V particles cm-3,No data,V particles cm-3,12078,V particles cm-3,10300,V particles cm-3
2010-01-10,13:00:00,8772,V particles cm-3,No data,V particles cm-3,16281,V particles cm-3,11731,V particles cm-3
2010-01-10,14:00:00,10641,V particles cm-3,No data,V particles cm-3,18836,V particles cm-3,15108,V particles cm-3
2010-01-10,15:00:00,17654,V particles cm-3,No data,V particles cm-3,20065,V particles cm-3,14059,V particles cm-3
2010-01-10,16:00:00,11136,V particles cm-3,No data,V particles cm-3,18115,V particles cm-3,12772,V particles cm-3
2010-01-10,17:00:00,9209,V particles cm-3,No data,V particles cm-3,19436,V particles cm-3,14344,V particles cm-3
2010-01-10,18:00:00,16575,V particles cm-3,No data,V particles cm-3,20166,V particles cm-3,15767,V particles cm-3
2010-01-10,19:00:00,11920,V particles cm-3,No data,V particles cm-3,20486,V particles cm-3,17435,V particles cm-3
2010-01-10,20:00:00,11080,V particles cm-3,No data,V particles cm-3,21169,V particles cm-3,19063,V particles cm-3
2010-01-10,21:00:00,7689,V particles cm-3,No data,V particles cm-3,23133,V particles cm-3,18825,V particles cm-3
2010-01-10,22:00:00,7613,V particles cm-3,No data,V particles cm-3,22042,V particles cm-3,16199,V particles cm-3
